	1.62 	73.75 	41.50
	1.12 	73.56 	41.25
	0.81 	73.56 	41.13
	0.56 	73.44 	41.31
	359.75 	73.69 	41.38
	359.50 	74.00 	42.00
	359.19 	73.87 	42.00
	359.00 	73.94 	42.56
	359.06 	74.19 	42.63
	358.62 	74.31 	42.31
	358.37 	74.50 	41.63
	358.56 	74.81 	41.44
	358.62 	74.94 	41.50
	358.56 	75.00 	41.94
	358.62 	75.06 	42.44
	358.62 	75.06 	42.69
	358.75 	75.06 	42.75
	358.81 	75.06 	42.56
	358.87 	75.06 	42.63
	358.75 	75.06 	42.50
	358.75 	75.06 	42.38
	358.69 	75.06 	42.31
	358.87 	75.00 	42.06
	359.00 	75.12 	41.75
	359.25 	75.06 	41.81
	359.31 	75.06 	41.75
	359.25 	75.06 	41.56
	359.25 	75.06 	41.56
	359.06 	75.06 	41.38
	359.06 	75.06 	41.13
	359.19 	75.12 	40.88
	359.19 	75.12 	40.75
	359.19 	75.12 	40.75
	359.25 	75.12 	40.69
	359.25 	75.12 	40.63
	359.25 	75.12 	40.50
	359.25 	75.12 	40.38
	359.25 	75.12 	40.31
	359.25 	75.12 	40.25
	359.25 	75.12 	40.25
	359.25 	75.12 	40.25
	359.25 	75.12 	40.25
	359.31 	75.12 	40.31
	359.25 	75.12 	40.31
	359.25 	75.06 	40.38
	359.19 	75.12 	40.31
	359.19 	75.12 	40.31
	359.19 	75.12 	40.31
	359.19 	75.12 	40.31
	359.19 	75.12 	40.31
	359.19 	75.12 	40.31
	359.25 	75.12 	40.38
	359.25 	75.12 	40.31
	359.19 	75.12 	40.31
	359.19 	75.12 	40.38
	359.19 	75.12 	40.44
	359.25 	75.19 	40.38
	359.25 	75.19 	40.38
	359.25 	75.19 	40.38
	359.25 	75.19 	40.38
	359.37 	75.25 	40.44
	359.37 	75.25 	40.38
	359.37 	75.25 	40.44
	359.25 	75.19 	40.44
	359.12 	75.25 	40.50
	359.19 	75.25 	40.56
	359.12 	75.25 	40.69
	359.06 	75.25 	40.63
	359.00 	75.19 	40.56
	359.06 	75.19 	40.69
	359.06 	75.19 	40.69
	359.00 	75.19 	40.75
	358.87 	75.19 	40.63
	358.87 	75.19 	40.69
	358.87 	75.19 	40.75
	358.94 	75.19 	40.75
	358.94 	75.19 	40.75
	358.87 	75.19 	40.75
	358.94 	75.19 	40.75
	358.94 	75.19 	40.75
	358.87 	75.19 	40.81
	358.87 	75.19 	40.75
	358.87 	75.19 	40.75
	358.87 	75.19 	40.75
	358.87 	75.19 	40.75
	358.87 	75.19 	40.75
	358.81 	75.19 	40.75
	358.87 	75.19 	40.75
	358.87 	75.19 	40.75
	358.87 	75.12 	40.81
	358.81 	75.12 	40.75
	358.81 	75.12 	40.75
	358.81 	75.12 	40.69
	358.75 	75.12 	40.69
	358.81 	75.12 	40.69
	358.75 	75.12 	40.69
	358.81 	75.12 	40.75
	358.81 	75.12 	40.75
	358.81 	75.12 	40.75
	358.81 	75.12 	40.75
	358.75 	75.19 	40.81
	358.75 	75.19 	40.81
	358.75 	75.19 	40.81
	358.75 	75.19 	40.81
	358.75 	75.19 	40.81
	358.69 	75.19 	40.75
	358.69 	75.19 	40.75
	358.69 	75.19 	40.69
	358.62 	75.12 	40.69
	358.44 	75.12 	40.50
	358.44 	75.12 	40.44
	358.37 	75.06 	40.31
	358.31 	75.06 	40.19
	358.31 	75.00 	40.19
	358.31 	75.00 	40.13
	358.25 	74.94 	40.19
	358.00 	74.81 	40.38
	357.19 	74.62 	39.94
	356.62 	74.87 	40.38
	356.31 	75.56 	40.81
	355.37 	75.56 	40.06
	353.56 	75.00 	38.88
	349.12 	71.62 	36.69
	340.37 	63.81 	44.38
	329.81 	53.31 	57.81
	323.81 	46.13 	66.81
	321.94 	40.88 	75.62
	323.44 	37.88 	84.81
	326.37 	37.50 	90.00
	332.19 	39.94 	93.69
	336.69 	42.75 	94.44
	339.12 	44.31 	96.50
	342.44 	46.31 	98.75
	340.94 	48.44 	95.37
	338.94 	47.69 	87.12
	331.81 	44.81 	75.12
	331.31 	42.38 	68.56
	332.44 	42.50 	61.56
	329.69 	42.63 	63.50
	328.06 	39.56 	65.19
	326.69 	38.56 	63.81
	322.37 	35.25 	59.56
	320.31 	35.06 	64.06
	323.81 	29.87 	68.25
	323.50 	17.69 	69.87
	320.12 	-4.44 	64.62
	316.50 	-32.94 	58.13
	305.12 	-43.50 	40.06
	311.94 	-27.94 	34.44
	323.81 	-15.88 	18.56
	332.25 	-6.06 	0.88
	338.62 	1.62 	-2.62
	344.31 	10.56 	0.75
	348.12 	5.75 	4.25
	348.19 	-0.31 	4.25
	348.19 	-0.37 	4.44
	247.06 	-0.44 	4.56
	247.06 	-0.50 	4.62
	246.94 	-0.50 	4.69
	246.94 	-0.50 	4.75
	246.87 	-0.56 	4.75
	246.87 	-0.56 	4.81
	246.69 	-0.69 	5.06
	246.69 	-0.69 	5.19
	246.62 	-0.69 	5.19
	246.56 	-0.75 	5.25
	246.44 	-0.75 	5.31
	246.25 	-0.75 	5.31
	246.25 	-0.81 	5.37
	246.25 	-0.81 	5.37
	246.25 	-0.81 	5.37
	246.06 	-0.81 	5.37
	245.81 	-0.81 	5.37
	245.87 	-0.81 	5.37
	245.81 	-0.81 	5.37
	245.81 	-0.81 	5.37
	245.81 	-0.81 	5.37
	245.81 	-0.81 	5.37
	245.81 	-0.81 	5.37
	245.81 	-0.81 	5.37
	245.81 	-0.81 	5.37
	245.81 	-0.81 	5.37
	245.81 	-0.81 	5.37
	245.81 	-0.81 	5.37
	245.81 	-0.81 	5.37
	245.81 	-0.81 	5.37
