111.62 	71.06 	6.19
	111.62 	71.06 	6.37
	111.50 	71.12 	6.69
	111.69 	71.12 	6.31
	112.06 	71.19 	5.44
	112.12 	71.25 	5.87
	112.19 	71.37 	6.56
	111.81 	71.37 	7.69
	111.81 	71.62 	7.44
	111.87 	71.69 	7.56
	111.94 	71.75 	7.37
	112.19 	71.81 	6.69
	112.44 	71.87 	5.87
	112.81 	71.94 	4.69
	112.81 	72.00 	5.25
	112.94 	71.94 	5.00
	113.12 	71.94 	4.50
	113.50 	71.94 	3.87
	113.56 	71.87 	3.69
	113.44 	71.87 	3.87
	113.81 	72.00 	2.87
	113.94 	72.12 	2.50
	114.00 	72.00 	2.25
	114.00 	71.87 	2.00
	113.94 	71.94 	2.44
	114.06 	71.94 	2.19
	114.25 	71.94 	1.56
	114.19 	71.87 	2.06
	114.25 	71.69 	2.25
	114.06 	71.62 	2.19
	114.06 	71.75 	1.94
	114.31 	71.69 	1.94
	114.50 	71.75 	2.19
	114.56 	71.81 	2.12
	114.50 	71.87 	2.56
	114.81 	71.87 	1.37
	115.00 	71.75 	0.37
	114.94 	71.69 	0.69
	114.75 	71.50 	0.75
	114.87 	71.37 	0.00
	115.06 	71.31 	-0.44
	115.25 	71.25 	-1.25
	114.87 	71.19 	-0.44
	114.94 	71.19 	-0.56
	115.00 	71.25 	-0.31
	115.12 	71.31 	-0.50
	115.19 	71.31 	-1.12
	115.06 	71.25 	-0.81
	114.94 	71.12 	-0.81
	115.06 	71.06 	-1.69
	115.06 	71.19 	-1.69
	115.00 	71.19 	-1.25
	114.94 	71.12 	-1.81
	114.87 	70.94 	-2.19
	114.87 	71.00 	-2.12
	114.87 	71.00 	-2.19
	114.69 	71.06 	-2.00
	114.69 	71.00 	-2.87
	114.87 	71.00 	-3.31
	114.75 	71.12 	-2.94
	114.62 	71.25 	-2.44
	114.62 	71.12 	-2.06
	114.37 	71.31 	-1.50
	114.19 	71.62 	-1.19
	113.87 	71.50 	-0.19
	114.12 	71.62 	-0.31
	114.06 	71.69 	-0.50
	114.19 	71.62 	-0.81
	113.94 	71.69 	-0.62
	113.75 	71.75 	-0.75
	113.94 	71.81 	-0.81
	113.87 	71.81 	-0.50
	113.94 	72.06 	-0.19
	114.00 	72.06 	-0.25
	114.00 	71.94 	0.06
	114.19 	72.00 	-0.56
	114.25 	72.12 	-0.75
	114.19 	72.00 	-0.69
	114.06 	71.94 	-0.44
	114.19 	71.87 	-0.69
	114.25 	71.81 	-0.94
	114.19 	71.75 	-0.88
	114.06 	71.81 	-0.75
	114.19 	71.69 	-1.31
	114.31 	71.62 	-1.94
	114.56 	71.56 	-2.69
	114.44 	71.44 	-2.06
	114.31 	71.31 	-1.75
	114.12 	71.37 	-1.50
	113.81 	71.44 	-0.37
	113.69 	71.44 	-0.06
	114.00 	71.50 	-0.56
	114.00 	71.62 	-0.69
	114.06 	71.56 	-0.06
	113.69 	71.37 	0.88
	113.69 	71.56 	0.94
	113.69 	71.69 	0.94
	113.81 	71.69 	0.44
	113.81 	71.69 	0.44
	113.69 	71.81 	0.62
	113.69 	71.94 	0.75
	113.44 	71.94 	1.94
	113.37 	71.69 	1.75
	113.19 	71.56 	1.81
	113.12 	71.62 	2.00
	112.81 	71.50 	2.81
	112.62 	71.69 	2.94
	112.56 	71.62 	3.25
	112.62 	71.75 	3.37
	112.56 	71.69 	4.06
	112.62 	71.62 	4.25
	112.62 	71.44 	4.12
	112.56 	71.25 	4.25
	112.56 	71.25 	3.75
	112.81 	71.37 	3.00
	113.12 	71.56 	3.19
	113.31 	71.44 	3.25
	113.31 	71.31 	2.75
	113.12 	71.31 	3.06
	113.19 	71.31 	3.00
	113.25 	71.06 	2.75
	113.25 	70.94 	2.12
	113.44 	70.75 	1.00
	113.62 	71.00 	0.75
	113.94 	70.94 	-0.25
	114.31 	71.06 	-1.06
	114.00 	71.06 	-0.31
	113.87 	71.06 	-0.94
	113.75 	71.12 	-0.44
	113.75 	71.06 	-0.75
	113.87 	71.06 	-1.12
	113.75 	71.00 	-0.19
	113.75 	71.00 	-0.81
	113.75 	71.06 	-0.56
	113.56 	71.00 	-0.50
	113.31 	71.19 	0.06
	112.94 	71.12 	1.00
	112.81 	71.31 	1.25
	112.62 	71.31 	1.31
	112.69 	71.56 	2.00
	112.50 	71.44 	2.19
	112.37 	71.37 	2.25
	112.37 	71.37 	1.75
	112.12 	71.31 	2.56
	112.12 	71.44 	2.37
	112.25 	71.37 	2.12
	112.12 	71.19 	1.87
	112.31 	71.12 	1.37
	111.94 	71.25 	1.69
	111.94 	71.44 	1.62
	111.87 	71.31 	1.37
	111.87 	71.19 	0.94
	112.12 	71.19 	0.62
	112.37 	71.12 	0.13
	112.37 	71.12 	-0.19
	112.44 	71.06 	-0.37
	112.31 	71.25 	-0.37
	112.25 	71.00 	-0.25
	112.25 	71.12 	-0.94
	112.06 	71.12 	-0.31
	112.12 	71.19 	-0.50
	112.19 	71.19 	-0.81
	112.12 	71.25 	-0.62
	111.69 	71.25 	0.06
	112.00 	71.06 	-0.37
	111.87 	71.12 	-0.37
	112.00 	71.00 	-0.75
	111.69 	71.25 	-0.25
	111.75 	71.25 	-0.88
	111.69 	71.31 	-1.00
	111.56 	71.00 	-1.50
	111.37 	71.12 	-1.37
	111.87 	71.06 	-1.94
	112.00 	71.06 	-2.19
	112.06 	71.00 	-2.12
	112.00 	71.06 	-2.37
